"outcome","observation","fitted","deviance_residual","pearson_residual","cooks_distance"
"away",1544,0.910145353233121,-1.41503348974958,-1.00057977620799,2.83698289053931e-05
"away",1545,0.713018208031176,0.335836813604186,0.356451441597172,3.24967481123344e-06
"away",1546,0.863585296878251,-1.37836412211438,-0.974650617691322,2.46213457834551e-05
"away",1547,0.669403019560711,0.420630475979809,0.45176237253433,6.58481860752943e-06
"away",1548,1.37804154583751,0.962005707624009,1.11394884752182,4.8049796350809e-05
"away",1549,1.14452953393704,1.50925408387677,1.81901753924569,0.000106406256649803
"away",1550,0.769720954050282,0.20219454880115,0.211614023692751,5.56480186988572e-06
"away",1551,1.49368959085554,-0.480729383967438,-0.451625858079001,1.55821276675978e-05
"away",1552,1.11815013372088,-1.56841649257649,-1.10903793762566,7.03424079180105e-05
"away",1553,0.705364546560769,-0.957587547187723,-0.677116648196232,9.45055522254734e-06
"away",1554,0.777435243730989,-1.30780638330304,-0.924758762112632,2.28196338288843e-05
"away",1555,2.62274325429773,0.788717242433972,0.850426958488639,0.000279370020775581
"away",1556,2.49980037373947,0.871933834063282,0.948847436512715,0.000113979040464572
"away",1557,1.34243223164327,0.426249453538694,0.457563117517453,1.1937841665422e-05
"away",1558,1.34224702556593,-0.324629402178054,-0.309827383834716,2.4556660768601e-06
"away",1559,4.02916008097528,4.79651998654013,6.46190900679718,0.0270573842734198
"away",1560,0.892048483964579,-1.40089495135148,-0.990582319830632,2.94965485298463e-05
"away",1561,0.975954044875633,-1.46529822859594,-1.03612231390082,2.39574183283444e-05
"away",1562,1.18219065886969,-1.6127056301487,-1.14035508713587,3.47934362044601e-05
"away",1563,1.14071171186925,-1.58416090284805,-1.12017091689446,4.70228621017831e-05
"away",1564,0.544971494988249,-1.04400334768453,-0.738221846729186,3.58100557472517e-05
"away",1565,1.44429671630921,2.41607580497346,3.10308479618492,0.000984601800824832
"away",1566,0.985763627260652,1.00091876856696,1.14210962888944,4.96865141216772e-05
"away",1567,0.78663793010582,-1.31552401963355,-0.930215955096666,1.73037250885579e-05
"away",1568,1.31508172832712,-0.301002342816557,-0.288166299648577,3.52289822174235e-06
"away",1569,0.72574965847,0.30430184073237,0.321924297770184,5.8071893433298e-06
"away",1570,1.01608544774195,-0.0167809424769822,-0.0167364899444056,5.77823001411121e-09
"away",1571,1.25099280642556,-1.65897081774702,-1.17306951501951,3.50854205181687e-05
"away",1572,0.929960153943156,0.0752470891146727,0.0761744548937422,1.36036088126008e-07
"away",1573,1.2227579411291,-1.64014251529677,-1.15975589467871,4.33730772910156e-05
"away",1574,1.46718682450904,0.436958237795809,0.461347943465166,1.22462785833272e-05
"away",1575,1.45291917439533,-0.417801052816032,-0.394090823145255,7.99889398111011e-06
"away",1576,0.719505783431239,-1.25813859472982,-0.889638332005969,1.26526995623295e-05
"away",1577,1.27287646703479,0.62333539618759,0.675945084992944,2.2389933242997e-05
"away",1578,1.03099765596068,-1.1577119472256,-0.818625968543901,0.000115886496927544
"away",1579,1.22362233660361,-0.219031611946363,-0.212025367934664,3.16768219019612e-06
"away",1580,1.62811445039025,-1.89257808051836,-1.33825479465955,0.000163700672068725
"away",1581,1.02834793453348,-1.50411617103655,-1.06357074423229,2.35710997325564e-05
"away",1582,3.0352289109563,2.36155308277686,2.84972862036016,0.00169175199497221
"away",1583,1.46158524271302,-1.37842693514271,-0.9746950332096,4.44113680218764e-05
"away",1584,1.12197991570651,-1.20771432483781,-0.853982988828951,2.93338707274758e-05
"away",1585,1.58315036320885,-0.497460753399926,-0.463467695017945,2.86497427027591e-05
"away",1586,6.61710989957325,3.36378916936392,4.03630599861584,0.0315872378042671
"away",1587,0.822962335716383,1.09448287769537,1.29747912850006,0.000126252180639347
"away",1588,0.742338540678263,1.20377130134058,1.45969710901149,0.000734549571314914
"away",1589,1.00674004157077,-0.00542183456259171,-0.00541577461513416,1.1918832207154e-09
"away",1590,1.48023177871041,-1.92368902028785,-1.36025355113964,0.000145018734069771
"away",1591,1.13772474629807,0.815411314058937,0.903820789868559,4.37800036327239e-05
"away",1592,1.05516010914514,0.857293856844802,0.964706892208009,5.41453921164376e-05
